선거ID,선거명,시도명,구시군명,읍면동명,선거인수_총,선거일투표수,당일투표율,이전선거_당일투표율_사용,이전선거값_출처,직전선거_정확매칭,전국평균변화_6to7,전국변화표준편차_6to7,주모형_예측당일투표율,주모형_예측투표용지수,주모형_준비율_95,주모형_준비수량_95,주모형_준비율_99,주모형_준비수량_99,주모형_준비율_999,주모형_준비수량_999,주모형_예측오차_실제minus예측,부족수량_기본,부족수량_95,부족수량_99,부족수량_999,잔여수량_기본,잔여수량_95,잔여수량_99,잔여수량_999,충족여부_기본,충족여부_95,충족여부_99,충족여부_999,선거인수_개표결과기준,준비_50,준비_60,부족_50,부족_60,관내사전투표수,관내사전투표비중,당일투표율_pct,부족_50_pct,선거인수_총_pct,관내사전투표비중_pct,당일투표율_변동성,당일투표율_변동성_pct,선거회차,이전선거_당일투표율_정확매칭,주모형_예측당일투표율_원시값,주모형_안전여유_95,주모형_안전여유_99,주모형_안전여유_999
20220601,제8회 전국동시지방선거,경기도,하남시,신장1동,6238,1377.0,0.2207438281500481,0.3005880318228986,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.2268120698317819,1415,0.30695637567113865,1915,0.34013465669034953,2122,0.37735669295859786,2354,-0.00606824168173381,0,0,0,0,38,538,745,977,True,True,True,True,6559.0,3119.0,3742.8,0.0,0.0,1717.0,0.554945054945055,6.581196581196582,50.01424501424502,39.34472934472935,92.90598290598292,0.0919540216568079,65.3102453102453,8,0.3005880318228986,0.2268120698317819,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,신장2동,39665,13746.0,0.3465523761502584,0.4134220624144685,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.33964610042335175,13473,0.41979040626270847,16651,0.4529686872819194,17968,0.49019072355016774,19444,0.006906275726906663,273,0,0,0,0,2905,4222,5698,False,True,True,True,36734.0,19832.5,23799.0,0.0,0.0,5198.0,0.2743876689189189,83.988603988604,50.01424501424502,97.46438746438749,14.415954415954417,0.0711895965489599,30.274170274170277,8,0.4134220624144685,0.33964610042335175,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,덕풍1동,13775,3844.0,0.2790562613430127,0.3427276967153042,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.26895173472418743,3705,0.34909604056354415,4809,0.3822743215827551,5266,0.4194963578510034,5779,0.010104526618825271,139,0,0,0,0,965,1422,1935,False,True,True,True,12963.0,6887.5,8265.0,0.0,0.0,2538.0,0.3976809777499216,35.0997150997151,50.01424501424502,61.72364672364672,61.7948717948718,0.073191245381753,33.85281385281385,8,0.3427276967153042,0.26895173472418743,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,덕풍2동,17038,4590.0,0.2693978166451461,0.3412576249928738,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.26748166300175713,4558,0.34762596884111385,5923,0.3808042498603248,6489,0.4180262861285731,7123,0.0019161536433889848,32,0,0,0,0,1333,1899,2533,False,True,True,True,16239.0,8519.0,10222.8,0.0,0.0,2922.0,0.3889776357827476,27.92022792022792,50.01424501424502,70.05698005698005,58.94586894586895,0.0769793816502024,39.68253968253968,8,0.3412576249928738,0.26748166300175713,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,덕풍3동,21761,6734.0,0.3094526905932632,0.3890846661245143,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.3153087041333976,6862,0.39545300997275434,8606,0.4286312909919653,9328,0.4658533272602136,10138,-0.00585601354013443,0,0,0,0,128,1872,2594,3404,True,True,True,True,20269.0,10880.5,13056.6,0.0,0.0,3069.0,0.3130674283382638,60.484330484330485,50.01424501424502,81.45299145299145,27.635327635327634,0.0708267684565995,29.81240981240981,8,0.3890846661245143,0.3153087041333976,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,풍산동,23034,7245.0,0.3145350351654076,0.4013592233009708,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.32758326130985405,7546,0.40772756714921077,9392,0.4409058481684217,10156,0.47812788443667004,11014,-0.013048226144446451,0,0,0,0,301,2147,2911,3769,True,True,True,True,20021.0,11517.0,13820.4,0.0,0.0,2118.0,0.2262095482217238,64.38746438746439,50.01424501424502,83.76068376068376,4.273504273504273,0.0451664800047735,3.867243867243867,8,0.4013592233009708,0.32758326130985405,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,미사1동,45184,12371.0,0.2737916076487252,0.416578059266793,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.34280209727567623,15490,0.42294640311503295,19111,0.4561246841342439,20610,0.4933467204024922,22292,-0.06901048962695105,0,0,0,0,3119,6740,8239,9921,True,True,True,True,40658.0,22592.0,27110.4,0.0,0.0,4199.0,0.2534097767048883,31.168091168091166,50.01424501424502,98.63247863247864,8.88888888888889,0.1009652682007006,75.75757575757575,8,0.416578059266793,0.34280209727567623,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,미사2동,36618,12200.0,0.3331694794909607,0.4322618387831763,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.35848587679205957,13128,0.4386301826314163,16062,0.47180846365062723,17277,0.5090304999188755,18640,-0.02531639730109886,0,0,0,0,928,3862,5077,6440,True,True,True,True,35157.0,18309.0,21970.8,0.0,0.0,6343.0,0.3420697837458879,76.5811965811966,50.01424501424502,96.80911680911682,39.03133903133903,0.0700688792192994,28.513708513708515,8,0.4322618387831763,0.35848587679205957,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,감북동,2569,712.0,0.2771506422732581,0.3371096988118264,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.2633337368207097,677,0.34347804266006643,883,0.37665632367927737,968,0.4138783599475257,1064,0.013816905452548378,35,0,0,0,0,171,256,352,False,True,True,True,2468.0,1284.5,1541.4,0.0,0.0,508.0,0.4163934426229508,33.561253561253565,50.01424501424502,18.005698005698008,67.54985754985755,0.0554270613688085,9.552669552669553,8,0.3371096988118264,0.2633337368207097,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,감일동,24440,7621.0,0.3118248772504091,0.40157477997540497,제7회 시도 평균,False,-0.07377596199111672,0.04871994275948738,0.3277988179842882,8012,0.40794312382364495,9971,0.4411214048428559,10782,0.4783434411111042,11691,-0.015973940733879144,0,0,0,0,391,2350,3161,4070,True,True,True,True,22460.0,12220.0,14664.0,0.0,0.0,3777.0,0.3313739252500439,62.05128205128205,50.01424501424502,86.29629629629629,34.38746438746439,,,8,,0.3277988179842882,0.08014430583935674,0.11332258685856765,0.150544623126816
