예측대상선거ID,예측대상선거명,시도명,구시군명,읍면동명,제9회_가정선거인수,제9회_선거인수_가정설명,제8회_당일투표율,가중치_6to7,가중치_7to8,전국평균변화_6to7,전국평균변화_7to8,전국가중_예상변화_8to9,전국가중모형_예측당일투표율,전국가중모형_예측투표용지수,전국가중모형_준비율_95,전국가중모형_준비수량_95,전국가중모형_준비율_99,전국가중모형_준비수량_99,전국가중모형_준비율_999,전국가중모형_준비수량_999,변화_6to7,변화_7to8,지역가중_예상변화_8to9_사용,지역가중_자료상태,지역가중모형_예측당일투표율,지역가중모형_예측투표용지수,지역가중모형_준비율_95,지역가중모형_준비수량_95,지역가중모형_준비율_99,지역가중모형_준비수량_99,지역가중모형_준비율_999,지역가중모형_준비수량_999,제8회백테스트_평균오차,제8회백테스트_오차표준편차,기준선거ID,기준선거명,제8회_선거인수,선거인수_개표결과기준,제8회_선거일투표수,준비_50,준비_60,부족_50,부족_60,관내사전투표수,관내사전투표비중,당일투표율_pct,부족_50_pct,선거인수_총_pct,관내사전투표비중_pct,당일투표율_변동성,당일투표율_변동성_pct,선거회차,전국가중_예측률_원시값,지역가중_예상변화_8to9,지역가중_예측률_원시값,전국가중모형_오차보정기준율,전국가중모형_오차보정기준수량,전국가중모형_안전여유_95,전국가중모형_안전여유_99,전국가중모형_안전여유_999,지역가중모형_오차보정기준율,지역가중모형_오차보정기준수량,지역가중모형_안전여유_95,지역가중모형_안전여유_99,지역가중모형_안전여유_999
20260603,제9회 전국동시지방선거,강원도,원주시,학성동,4279,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2909558308015891,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2010733245715991,861,0.23175961512397583,992,0.2539886306107242,1087,0.27892690936531406,1194,-0.06762967939332931,-0.07183582726159488,-0.0705739829011152,제6·7·8회 동일 읍면동 변화 사용,0.22038184790047388,944,0.25106813845285064,1075,0.27329715393959897,1170,0.29823543269418884,1277,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,4279,4321.0,1245.0,2139.5,2567.4,0.0,0.0,1022.0,0.4508160564622849,45.4985754985755,50.01424501424502,31.28205128205128,76.35327635327636,0.0697433236466843,27.994227994227995,8,0.2010733245715991,-0.0705739829011152,0.22038184790047388,0.17806397565892296,762,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.19737249898779774,845,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,단계동,24902,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3025861376596257,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.21270363142963572,5297,0.24338992198201245,6061,0.2656189374687608,6615,0.29055721622335073,7236,-0.07357823570424699,-0.0624276364450575,-0.06577281622281435,제6·7·8회 동일 읍면동 변화 사용,0.23681332143681139,5898,0.26749961198918815,6662,0.2897286274759365,7215,0.3146669062305264,7836,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,24902,23234.0,7535.0,12451.0,14941.2,0.0,0.0,3638.0,0.3256063725051463,54.47293447293448,50.01424501424502,86.86609686609687,32.30769230769231,0.0680790763506661,25.743145743145742,8,0.21270363142963572,-0.06577281622281435,0.23681332143681139,0.18969428251695958,4724,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.21380397252413524,5325,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,우산동,11704,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2957963089542036,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2059138027242136,2411,0.23660009327659035,2770,0.2588291087633387,3030,0.2837673875179286,3322,-0.03316649036200958,-0.1057176093267666,-0.0839522736373395,제6·7·8회 동일 읍면동 변화 사용,0.21184403531686413,2480,0.24253032586924086,2839,0.2647593413559892,3099,0.2896976201105791,3391,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,11704,10912.0,3462.0,5852.0,7022.4,0.0,0.0,1588.0,0.3144554455445544,49.25925925925926,50.01424501424502,56.32478632478632,28.09116809116809,0.0725316277576686,32.43867243867244,8,0.2059138027242136,-0.0839522736373395,0.21184403531686413,0.18290445381153747,2141,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.188834686404188,2211,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,태장1동,8737,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2633627103124642,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.17348020408247422,1516,0.20416649463485095,1784,0.2263955101215993,1979,0.2513337888761892,2196,-0.06162796778557339,-0.08815030868823948,-0.08019360641743964,제6·7·8회 동일 읍면동 변화 사용,0.18316910389502458,1601,0.21385539444740131,1869,0.23608440993414967,2063,0.26102268868873957,2281,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,8737,8542.0,2301.0,4368.5,5242.2,0.0,0.0,1806.0,0.4397370343316289,23.78917378917379,50.01424501424502,47.23646723646724,73.53276353276354,0.0752794963659622,37.11399711399712,8,0.17348020408247422,-0.08019360641743964,0.18316910389502458,0.15047085516979808,1315,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.16015975498234844,1400,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,태장2동,21149,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2908411745236181,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.20095866829362807,4251,0.2316449588460048,4900,0.25387397433275316,5370,0.27881225308734303,5897,-0.04180567476271102,-0.08300095193630941,-0.07064236878422989,제6·7·8회 동일 읍면동 변화 사용,0.2201988057393882,4657,0.2508850962917649,5306,0.2731141117785133,5777,0.2980523905331032,6304,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,21149,19759.0,6151.0,10574.5,12689.4,0.0,0.0,2851.0,0.3167073983559209,45.41310541310541,50.01424501424502,80.22792022792022,29.059829059829063,0.0635263285741795,18.672438672438677,8,0.20095866829362807,-0.07064236878422989,0.2201988057393882,0.17794931938095193,3764,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.19718945682671205,4171,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,봉산동,7137,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3483256270141516,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2584431207841616,1845,0.28912941133653836,2064,0.3113584268232867,2223,0.3362967055778766,2401,-0.057960927886019475,-0.059258501564452115,-0.05886922946092232,제6·7·8회 동일 읍면동 변화 사용,0.28945639755322927,2066,0.32014268810560603,2285,0.34237170359235436,2444,0.36730998234694423,2622,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,7137,6575.0,2486.0,3568.5,4282.2,0.0,0.0,1033.0,0.2935493037794828,84.7008547008547,50.01424501424502,42.33618233618234,20.76923076923077,0.0586109116828465,12.756132756132756,8,0.2584431207841616,-0.05886922946092232,0.28945639755322927,0.23543377187148545,1681,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.26644704864055313,1902,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,행구동,6671,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3058012292010193,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.21591872297102932,1441,0.24660501352340605,1646,0.2688340290101544,1794,0.2937723077647443,1960,-0.0871422566470007,-0.07009394069079838,-0.07520843547765908,제6·7·8회 동일 읍면동 변화 사용,0.23059279372336022,1539,0.261279084275737,1743,0.2835080997624853,1892,0.30844637851707524,2058,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,6671,6262.0,2040.0,3335.5,4002.6,0.0,0.0,1331.0,0.3948383269059626,57.578347578347575,50.01424501424502,40.62678062678063,61.11111111111112,0.0787719865268825,42.91486291486292,8,0.21591872297102932,-0.07520843547765908,0.23059279372336022,0.19290937405835318,1287,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.20758344481068408,1385,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,무실동,28167,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3285049881066496,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.23862248187665958,6722,0.26930877242903634,7586,0.29153778791578466,8212,0.31647606667037453,8915,-0.04803842964326427,-0.03781242103754734,-0.04088022361926241,제6·7·8회 동일 읍면동 변화 사용,0.28762476448738716,8102,0.3183110550397639,8966,0.34054007052651225,9592,0.3654783492811021,10295,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,28167,25900.0,9253.0,14083.5,16900.2,0.0,0.0,3381.0,0.2676112078518284,73.78917378917379,50.01424501424502,91.02564102564102,12.62108262108262,0.0430268103820757,3.29004329004329,8,0.23862248187665958,-0.04088022361926241,0.28762476448738716,0.21561313296398343,6074,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.264615415574711,7454,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,원주시,반곡관설동,35040,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3002283105022831,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2103458042722931,7371,0.24103209482466983,8446,0.2632611103114182,9225,0.28819938906600806,10099,-0.06254403413024012,-0.06542687979791789,-0.06456202609761455,제6·7·8회 동일 읍면동 변화 사용,0.23566628440466855,8258,0.2663525749570453,9333,0.2885815904437936,10112,0.31351986919838354,10986,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,35040,31301.0,10520.0,17520.0,21024.0,0.0,0.0,4224.0,0.2864894194248508,52.45014245014245,50.01424501424502,96.06837606837608,18.091168091168093,0.0639908686415281,19.336219336219337,8,0.2103458042722931,-0.06456202609761455,0.23566628440466855,0.18733645535961696,6565,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2126569354919924,7452,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,주문진읍,15282,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3300615102735244,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.24017900404353443,3671,0.2708652945959112,4140,0.2930943100826595,4480,0.3180325888372494,4861,-0.03187202778613951,-0.09377524564017448,-0.07520428028396398,제6·7·8회 동일 읍면동 변화 사용,0.25485722998956045,3895,0.2855435205419372,4364,0.30777253602868554,4704,0.33271081478327547,5085,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,15282,14627.0,5044.0,7641.0,9169.2,0.0,0.0,2236.0,0.3071428571428571,74.67236467236468,50.01424501424502,66.26780626780628,25.213675213675213,0.0653157206313335,21.327561327561327,8,0.24017900404353443,-0.07520428028396398,0.25485722998956045,0.21716965513085829,3319,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2318478810768843,3544,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,성산면,3182,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3478944060339409,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2580118998039509,821,0.28869819035632766,919,0.310927205843076,990,0.33586548459766585,1069,-0.08680876827746697,-0.07974575041977489,-0.0818646557770825,제6·7·8회 동일 읍면동 변화 사용,0.2660297502568584,847,0.29671604080923514,945,0.31894505629598346,1015,0.34388333505057334,1095,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,3182,3069.0,1107.0,1591.0,1909.2,0.0,0.0,756.0,0.4057971014492754,84.50142450142451,50.01424501424502,23.96011396011396,64.34472934472934,0.0833022155150888,51.37085137085137,8,0.2580118998039509,-0.0818646557770825,0.2660297502568584,0.23500255089127475,748,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.24302040134418224,774,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,왕산면,1525,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.379672131147541,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.289789624917551,442,0.32047591546992776,489,0.3427049309566761,523,0.36764320971126596,561,-0.03058218726153389,-0.09249797516890679,-0.07392323879669492,제6·7·8회 동일 읍면동 변화 사용,0.30574889235084607,467,0.33643518290322283,514,0.35866419838997116,547,0.3836024771445611,585,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,1525,1357.0,579.0,762.5,915.0,0.0,0.0,231.0,0.2851851851851852,94.41595441595442,50.01424501424502,5.455840455840455,17.692307692307693,0.064083112663622,19.42279942279942,8,0.289789624917551,-0.07392323879669492,0.30574889235084607,0.26678027600487486,407,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2827395434381699,432,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,구정면,3825,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3545098039215686,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2646272976915786,1013,0.29531358824395537,1130,0.3175426037307037,1215,0.3424808824852936,1310,-0.03319059281493758,-0.089109558014625,-0.07233386845471877,제6·7·8회 동일 읍면동 변화 사용,0.2821759354668498,1080,0.3128622260192266,1197,0.3350912415059749,1282,0.3600295202605648,1378,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,3825,3617.0,1356.0,1912.5,2295.0,0.0,0.0,773.0,0.3630812588069516,87.29344729344729,50.01424501424502,28.675213675213676,47.94871794871795,0.0632448359866935,18.09523809523809,8,0.2646272976915786,-0.07233386845471877,0.2821759354668498,0.24161794877890247,925,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2591665865541737,992,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,강동면,3920,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3204081632653061,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.23052565703531608,904,0.26121194758769284,1024,0.28344096307444117,1112,0.3083792418290311,1209,-0.07003534447542753,-0.0908132636568828,-0.08457988790244622,제6·7·8회 동일 읍면동 변화 사용,0.23582827536285986,925,0.2665145659152366,1045,0.288743581401985,1132,0.31368186015657484,1230,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,3920,3716.0,1256.0,1960.0,2352.0,0.0,0.0,977.0,0.4375279892521271,68.26210826210827,50.01424501424502,29.444444444444446,73.13390313390313,0.0806476627786032,46.26262626262626,8,0.23052565703531608,-0.08457988790244622,0.23582827536285986,0.20751630812263994,814,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.21281892645018372,835,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,강원도,강릉시,옥계면,3247,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3033569448721897,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.21347443864219973,694,0.24416072919457646,793,0.2663897446813248,865,0.2913280234359147,946,-0.10486284997392786,-0.12939488405296495,-0.1220352738292538,제6·7·8회 동일 읍면동 변화 사용,0.18132167104293592,589,0.21200796159531266,689,0.234236977082061,761,0.2591752558366509,842,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,3247,3064.0,985.0,1623.5,1948.2,0.0,0.0,882.0,0.4724156400642742,55.24216524216524,50.01424501424502,24.65811965811966,80.74074074074075,0.1173427595232226,87.07070707070706,8,0.21347443864219973,-0.1220352738292538,0.18132167104293592,0.19046508972952358,619,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.15831232213025978,515,0.030686290552376736,0.05291530603912509,0.07785358479371499
