선거ID,선거명,시도명,구시군명,읍면동명,선거인수_총,선거인수_개표결과기준,선거일투표수,당일투표율,준비_50,준비_60,부족_50,부족_60,관내사전투표수,관내사전투표비중,당일투표율_pct,부족_50_pct,선거인수_총_pct,관내사전투표비중_pct,당일투표율_변동성,당일투표율_변동성_pct
20140604,제6회 전국동시지방선거,서울특별시,종로구,청운효자동,11768,11003.0,5933.0,0.5041638341264446,5884.0,7060.8,49.0,0.0,1032.0,0.14816941852117732,74.92828456683878,78.62880091795755,58.118187033849686,67.58462421113023,0.09816534743497138,72.98701298701299
20140604,제6회 전국동시지방선거,서울특별시,종로구,사직동,8552,8044.0,4060.0,0.4747427502338634,4276.0,5131.2,0.0,0.0,789.0,0.1627139616415756,57.80263912794034,36.388410786001145,47.877223178428,75.78886976477338,0.07159418766798337,30.851370851370852
20140604,제6회 전국동시지방선거,서울특별시,종로구,삼청동,2772,2582.0,1292.0,0.4660894660894661,1386.0,1663.2,0.0,0.0,196.0,0.13172043010752688,51.97934595524957,36.388410786001145,17.900172117039588,53.184165232358005,0.07758589182682739,40.54834054834055
20140604,제6회 전국동시지방선거,서울특별시,종로구,부암동,9172,8536.0,4462.0,0.48648059310946357,4586.0,5503.2,0.0,0.0,666.0,0.12987519500780031,65.37578886976478,36.388410786001145,50.32989099254159,51.061388410786,0.06927173526888733,27.359307359307362
20140604,제6회 전국동시지방선거,서울특별시,종로구,평창동,16418,15493.0,8012.0,0.48800097454013885,8209.0,9850.8,0.0,0.0,1305.0,0.1400665450252227,65.94951233505451,36.388410786001145,71.285140562249,61.388410786001145,0.0700386649238871,28.455988455988457
20140604,제6회 전국동시지방선거,서울특별시,종로구,무악동,6862,6539.0,3488.0,0.508306616146896,3431.0,4117.2,57.0,0.0,700.0,0.16714422158548234,76.73551348250143,79.63281698221458,42.39816408491107,77.56741250717154,0.08818177702852481,59.59595959595959
20140604,제6회 전국동시지방선거,서울특별시,종로구,교남동,4424,4191.0,1772.0,0.40054249547920434,2212.0,2654.4,0.0,0.0,345.0,0.16296646197449222,13.425129087779691,36.388410786001145,31.497418244406195,75.87492828456683,0.03513528461242721,1.9047619047619049
20140604,제6회 전국동시지방선거,서울특별시,종로구,가회동,4416,4201.0,2166.0,0.4904891304347826,2208.0,2649.6,0.0,0.0,367.0,0.14488748519542044,67.26907630522089,36.388410786001145,31.46873207114171,65.17498565691336,0.10278923940925899,77.43145743145743
20140604,제6회 전국동시지방선거,서울특별시,종로구,종로1·2·3·4가동,7471,7025.0,2886.0,0.3862936688528979,3735.5,4482.599999999999,0.0,0.0,235.0,0.07529637936558796,7.917383820998279,36.388410786001145,44.50659781985083,4.733218588640275,0.07597029441322255,38.326118326118326
20140604,제6회 전국동시지방선거,서울특별시,종로구,종로5·6가동,5291,4988.0,2258.0,0.42676242676242676,2645.5,3174.6,0.0,0.0,259.0,0.10290027810885975,27.16580608146873,36.388410786001145,35.513482501434304,23.752151462994835,0.08451449954119748,53.67965367965368
20140604,제6회 전국동시지방선거,서울특별시,종로구,이화동,7904,7516.0,3744.0,0.47368421052631576,3952.0,4742.4,0.0,0.0,494.0,0.1165644171779141,56.99942627653471,36.388410786001145,45.897877223178426,37.205966724039016,0.09476613433741263,69.2929292929293
20140604,제6회 전국동시지방선거,서울특별시,종로구,혜화동,15638,14841.0,7690.0,0.4917508632817496,7819.0,9382.8,0.0,0.0,1536.0,0.16648601777585087,68.04360298336202,36.388410786001145,68.87550200803213,77.33792312105565,0.09461611225901267,68.97546897546898
20140604,제6회 전국동시지방선거,서울특별시,종로구,창신제1동,5628,5336.0,2444.0,0.43425728500355365,2814.0,3376.7999999999997,0.0,0.0,177.0,0.0675314765356734,31.58347676419966,36.388410786001145,37.005163511187604,2.63912794033276,0.08565147471614291,55.6998556998557
20140604,제6회 전국동시지방선거,서울특별시,종로구,창신제2동,9143,8827.0,4026.0,0.44033686973641034,4571.5,5485.8,0.0,0.0,483.0,0.10711909514304724,35.34136546184739,36.388410786001145,50.14343086632243,27.99770510613884,0.07092726755213126,29.956709956709958
20140604,제6회 전국동시지방선거,서울특별시,종로구,창신제3동,6738,6446.0,3356.0,0.4980706441080439,3369.0,4042.7999999999997,0.0,0.0,466.0,0.12192569335426479,71.62937464142284,36.388410786001145,41.79575444635686,42.541594951233506,0.09944772218939563,74.45887445887446
20140604,제6회 전국동시지방선거,서울특별시,종로구,숭인제1동,6125,5841.0,2719.0,0.4439183673469388,3062.5,3675.0,0.0,0.0,342.0,0.1117281934008494,37.8657487091222,36.388410786001145,39.04188181296615,32.27194492254733,0.09082717405464903,63.694083694083695
20140604,제6회 전국동시지방선거,서울특별시,종로구,숭인제2동,8603,8234.0,3544.0,0.41194932000464957,4301.5,5161.8,0.0,0.0,540.0,0.13222331047992164,19.01893287435456,36.388410786001145,48.07802639127941,53.58577165806081,0.08252338016263346,49.552669552669556
20140604,제6회 전국동시지방선거,서울특별시,중구,소공동,1175,1102.0,509.0,0.43319148936170215,587.5,705.0,0.0,0.0,67.0,0.11631944444444445,30.89500860585198,36.388410786001145,1.8072289156626504,36.86173264486518,0.04797283836800546,4.733044733044734
20140604,제6회 전국동시지방선거,서울특별시,중구,회현동,5610,5384.0,2079.0,0.37058823529411766,2805.0,3366.0,0.0,0.0,423.0,0.16906474820143885,4.360298336201951,36.388410786001145,36.89041881812966,78.57142857142857,0.044082580286986965,3.578643578643579
20140604,제6회 전국동시지방선거,서울특별시,중구,명동,3083,2771.0,1239.0,0.4018812844631852,1541.5,1849.8,0.0,0.0,198.0,0.13778705636743216,14.027538726333907,36.388410786001145,20.883534136546185,59.036144578313255,0.08455877064900112,53.76623376623376
20140604,제6회 전국동시지방선거,서울특별시,중구,필동,4030,3841.0,1798.0,0.4461538461538462,2015.0,2418.0,0.0,0.0,324.0,0.1526861451460886,39.18531267928858,36.388410786001145,29.30292598967298,70.48192771084338,0.08182304438746495,48.311688311688314
20140604,제6회 전국동시지방선거,서울특별시,중구,장충동,4892,4594.0,2269.0,0.46381847914963203,2446.0,2935.2,0.0,0.0,243.0,0.09673566878980892,50.602409638554214,36.388410786001145,33.99311531841652,17.842799770510613,0.08945125286808223,61.5007215007215
20140604,제6회 전국동시지방선거,서울특별시,중구,광희동,4867,4561.0,2157.0,0.44318882268337784,2433.5,2920.2,0.0,0.0,182.0,0.0778110303548525,37.205966724039016,36.388410786001145,33.820998278829606,5.565117613310385,0.080279763246326,45.56998556998557
20140604,제6회 전국동시지방선거,서울특별시,중구,을지로동,1758,1639.0,668.0,0.3799772468714448,879.0,1054.8,0.0,0.0,86.0,0.11405835543766578,6.138841078600115,36.388410786001145,6.597819850831899,34.56683878370625,0.05729046414160691,11.572871572871572
20140604,제6회 전국동시지방선거,서울특별시,중구,신당동,6843,6550.0,2860.0,0.41794534560865115,3421.5,4105.8,0.0,0.0,414.0,0.1264508246792914,21.65806081468732,36.388410786001145,42.28341939185313,47.389558232931726,0.07295786970926436,33.36219336219336
20140604,제6회 전국동시지방선거,서울특별시,중구,다산동,13921,13134.0,6321.0,0.4540622081747001,6960.5,8352.6,0.0,0.0,846.0,0.11804102134784429,43.51692484222605,36.388410786001145,64.40045897877224,38.78370625358577,0.08506247902897555,54.6031746031746
20140604,제6회 전국동시지방선거,서울특별시,중구,약수동,16228,15486.0,8202.0,0.5054227261523293,8114.0,9736.8,88.0,0.0,926.0,0.10144609991235758,75.47332185886403,83.4193918531268,70.71141709695927,22.17441193344808,0.06934788141331485,27.445887445887447
20140604,제6회 전국동시지방선거,서울특별시,중구,청구동,13111,12482.0,6911.0,0.5271146365647167,6555.5,7866.599999999999,355.5,0.0,691.0,0.09089713233359642,83.44807802639129,96.47160068846816,62.1342512908778,12.707974756167529,0.06965078118181127,27.936507936507937
20140604,제6회 전국동시지방선거,서울특별시,중구,신당제5동,8800,8439.0,4002.0,0.4547727272727273,4400.0,5280.0,0.0,0.0,558.0,0.12236842105263158,44.033275960986806,36.388410786001145,48.65174985656913,43.057946069994266,0.0961097845691175,70.93795093795093
20140604,제6회 전국동시지방선거,서울특별시,중구,동화동,9816,9363.0,4945.0,0.5037693561532193,4908.0,5889.599999999999,37.0,0.0,796.0,0.13865180282180806,74.58405048766494,76.92197360872059,52.180149168100975,60.011474469305796,0.08940901850624856,61.35642135642135
20140604,제6회 전국동시지방선거,서울특별시,중구,황학동,10869,10414.0,4938.0,0.45431962462048026,5434.5,6521.4,0.0,0.0,506.0,0.09294636296840558,43.71772805507745,36.388410786001145,55.106138841078604,14.34308663224326,0.0866586213231667,57.37373737373738
20140604,제6회 전국동시지방선거,서울특별시,중구,중림동,8232,7890.0,3920.0,0.47619047619047616,4116.0,4939.2,0.0,0.0,697.0,0.15096382932640243,58.69191049913941,36.388410786001145,46.901893287435456,69.21973608720596,0.06606876755918097,22.453102453102453
20140604,제6회 전국동시지방선거,서울특별시,용산구,후암동,16389,15469.0,7208.0,0.4398071877478797,8194.5,9833.4,0.0,0.0,1196.0,0.14231318419800096,35.111876075731494,36.388410786001145,71.14170969592656,63.05220883534136,0.08015198848214289,45.33910533910534
20140604,제6회 전국동시지방선거,서울특별시,용산구,용산2가동,10712,10228.0,4762.0,0.4445481702763256,5356.0,6427.2,0.0,0.0,743.0,0.1349682107175295,38.26735513482502,36.388410786001145,54.81927710843374,56.1675272518646,0.09049818184983524,63.20346320346321
20140604,제6회 전국동시지방선거,서울특별시,용산구,남영동,7378,7008.0,2899.0,0.392924911900244,3689.0,4426.8,0.0,0.0,418.0,0.12601748567983118,10.499139414802066,36.388410786001145,44.14802065404475,46.70109007458405,0.0668530370529571,23.809523809523807
20140604,제6회 전국동시지방선거,서울특별시,용산구,청파동,19425,18297.0,8633.0,0.4444272844272844,9712.5,11655.0,0.0,0.0,1127.0,0.11547131147540983,38.209982788296045,36.388410786001145,79.11646586345381,36.28800917957544,0.0856533204452419,55.72871572871573
20140604,제6회 전국동시지방선거,서울특별시,용산구,원효로제1동,11183,10585.0,5478.0,0.4898506661897523,5591.5,6709.8,0.0,0.0,779.0,0.12450055937350168,66.98221457257601,36.388410786001145,56.19621342512908,45.23809523809524,0.09350844900786374,67.44588744588744
20140604,제6회 전국동시지방선거,서울특별시,용산구,원효로제2동,12811,12162.0,6601.0,0.5152603231597845,6405.5,7686.599999999999,195.5,0.0,936.0,0.12418734244394321,79.54675846242111,91.25071715433162,61.07286288009179,44.922547332185886,0.09149565721769023,64.70418470418471
20140604,제6회 전국동시지방선거,서울특별시,용산구,효창동,9296,8839.0,4655.0,0.5007530120481928,4648.0,5577.599999999999,7.0,0.0,724.0,0.13459750883063767,73.26448651749857,73.5083189902467,50.74584050487665,55.70854847963281,0.09390934623438059,68.16738816738817
20140604,제6회 전국동시지방선거,서울특별시,용산구,용문동,10686,10176.0,5303.0,0.49625678457795247,5343.0,6411.599999999999,0.0,0.0,840.0,0.13674100602311573,70.56798623063683,36.388410786001145,54.70453241537578,58.118187033849686,0.08942621255911914,61.41414141414141
20140604,제6회 전국동시지방선거,서울특별시,용산구,한강로동,13575,12541.0,6017.0,0.44324125230202577,6787.5,8145.0,0.0,0.0,676.0,0.10100104586881817,37.26333907056799,36.388410786001145,63.65461847389559,21.715433161216293,0.04968577684244837,5.627705627705628
20140604,제6회 전국동시지방선거,서울특별시,용산구,이촌제1동,21311,20561.0,10420.0,0.48894936887053636,10655.5,12786.6,0.0,0.0,2155.0,0.1713717693836978,66.49454962707975,36.388410786001145,83.01778542742399,79.00172117039587,0.06541786361241397,21.529581529581527
20140604,제6회 전국동시지방선거,서울특별시,용산구,이촌제2동,8503,7979.0,4521.0,0.5316946959896507,4251.5,5101.8,269.5,0.0,678.0,0.13040969417195614,85.28399311531841,94.44922547332186,47.733792312105564,51.72117039586919,0.0801114007477531,45.22366522366522
20140604,제6회 전국동시지방선거,서울특별시,용산구,이태원제1동,7379,7051.0,3063.0,0.41509689659845506,3689.5,4427.4,0.0,0.0,377.0,0.10959302325581395,20.36718301778543,36.388410786001145,44.17670682730924,30.091795754446355,0.05562360231235265,9.754689754689755
20140604,제6회 전국동시지방선거,서울특별시,용산구,이태원제2동,9512,9156.0,4373.0,0.4597350714886459,4756.0,5707.2,0.0,0.0,647.0,0.12888446215139443,47.418244406196216,36.388410786001145,51.262191623637406,50.02868617326449,0.08884099559449288,60.54834054834055
20140604,제6회 전국동시지방선거,서울특별시,용산구,한남동,20162,19137.0,7877.0,0.3906854478722349,10081.0,12097.199999999999,0.0,0.0,971.0,0.10974231464737794,9.695926563396442,36.388410786001145,80.6655192197361,30.235226620768792,0.05894411211160501,13.073593073593074
20140604,제6회 전국동시지방선거,서울특별시,용산구,서빙고동,11281,10474.0,5537.0,0.49082528144668025,5640.5,6768.599999999999,0.0,0.0,720.0,0.11507112034521336,67.49856569133678,36.388410786001145,56.56913367756741,35.54216867469879,0.06712676614209741,24.0981240981241
20140604,제6회 전국동시지방선거,서울특별시,용산구,보광동,14926,14246.0,6421.0,0.43018893206485326,7463.0,8955.6,0.0,0.0,808.0,0.11177202932632453,28.82960413080895,36.388410786001145,66.98221457257601,32.47274813539874,0.07905536889552282,43.520923520923525
20140604,제6회 전국동시지방선거,서울특별시,성동구,금호1가동,11990,11371.0,5884.0,0.4907422852376981,5995.0,7194.0,0.0,0.0,602.0,0.09281529448041936,67.41250717154331,36.388410786001145,58.66322432587493,14.257028112449799,0.07066840536870618,29.552669552669553
20140604,제6회 전국동시지방선거,서울특별시,성동구,금호2·3가동,19441,18519.0,9057.0,0.4658710971657837,9720.5,11664.6,0.0,0.0,1307.0,0.12610961018911618,51.86460126219162,36.388410786001145,79.17383820998279,46.901893287435456,0.07033984579654096,28.946608946608947
20140604,제6회 전국동시지방선거,서울특별시,성동구,금호4가동,12581,12013.0,5799.0,0.46093315316747474,6290.5,7548.599999999999,0.0,0.0,875.0,0.1311057836379982,48.47963281698222,36.388410786001145,60.327022375215144,52.49569707401033,0.05870434872494399,12.784992784992784
20140604,제6회 전국동시지방선거,서울특별시,성동구,옥수동,19814,18893.0,9539.0,0.48142727364489757,9907.0,11888.4,0.0,0.0,1411.0,0.12885844748858447,62.07687894434882,36.388410786001145,79.94836488812392,49.97131382673551,0.0502515398871966,6.0894660894660895
20140604,제6회 전국동시지방선거,서울특별시,성동구,응봉동,13777,13138.0,6586.0,0.47804311533715615,6888.5,8266.199999999999,0.0,0.0,1099.0,0.14300585556278464,60.040160642570285,36.388410786001145,64.11359724612737,63.53987378083764,0.07322430440569352,33.939393939393945
20140604,제6회 전국동시지방선거,서울특별시,성동구,성수1가제1동,14505,13598.0,6711.0,0.46266804550155116,7252.5,8703.0,0.0,0.0,780.0,0.10412494993992791,49.684452094090645,36.388410786001145,65.90648307515778,24.95697074010327,0.07422310113295613,35.64213564213564
20140604,제6회 전국동시지방선거,서울특별시,성동구,성수1가제2동,15455,14733.0,7607.0,0.49220317049498546,7727.5,9273.0,0.0,0.0,842.0,0.09965676411409634,68.24440619621342,36.388410786001145,68.55995410212277,20.539300057372348,0.0624277305705032,17.258297258297258
20140604,제6회 전국동시지방선거,서울특별시,성동구,성수2가제1동,17225,16471.0,7500.0,0.43541364296081275,8612.5,10335.0,0.0,0.0,1020.0,0.11971830985915492,32.47274813539874,36.388410786001145,73.23580034423408,40.70567986230637,0.08007620091391147,45.13708513708514
20140604,제6회 전국동시지방선거,서울특별시,성동구,성수2가제3동,10493,10002.0,4983.0,0.474888020585152,5246.5,6295.8,0.0,0.0,726.0,0.12716763005780346,57.974756167527254,36.388410786001145,54.03040734366036,48.221457257601834,0.0835781062744873,51.77489177489177
20140604,제6회 전국동시지방선거,서울특별시,성동구,왕십리도선동,12398,11817.0,6066.0,0.48927246330053237,6199.0,7438.799999999999,0.0,0.0,441.0,0.0677731673582296,66.72403901319564,36.388410786001145,59.72461273666093,2.6965002868617325,0.07206881817274705,31.68831168831169
20140604,제6회 전국동시지방선거,서울특별시,성동구,왕십리제2동,14018,13374.0,6862.0,0.48951348266514483,7009.0,8410.8,0.0,0.0,724.0,0.09543896651726866,66.7814113597246,36.388410786001145,64.62994836488812,16.63798049340218,0.07598519818624279,38.35497835497835
20140604,제6회 전국동시지방선거,서울특별시,성동구,행당제1동,14772,13992.0,6728.0,0.4554562686163011,7386.0,8863.199999999999,0.0,0.0,1046.0,0.13455106766143554,44.63568559954102,36.388410786001145,66.60929432013769,55.679862306368335,0.05546630678771757,9.61038961038961
20140604,제6회 전국동시지방선거,서울특별시,성동구,행당제2동,21027,20006.0,10751.0,0.5112950016645266,10513.5,12616.199999999999,237.5,0.0,1485.0,0.12136319058515854,77.8829604130809,93.17269076305222,82.27194492254733,42.08261617900172,0.07378421729743809,34.891774891774894
